sentence_id,sentence,case_marker_score,num_case_markers,score_diff_from_ref,is_reference
file-andhe_ki_lathi-1507111038__124.93,श्रीबाबू - शिकायत दर्ज फिर से पुलिस में दादा करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.94,श्रीबाबू - शिकायत दर्ज पुलिस में दादा फिर से करवायेंगे । ,-2.4504461455521698,2,-0.23444430067229494,False
file-andhe_ki_lathi-1507111038__124.95,श्रीबाबू - शिकायत दर्ज पुलिस में फिर से दादा करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__124.96,श्रीबाबू - दर्ज दादा फिर से पुलिस में शिकायत करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.97,श्रीबाबू - दर्ज दादा फिर से शिकायत पुलिस में करवायेंगे । ,-2.1160018448798747,2,0.10000000000000009,False
file-andhe_ki_lathi-1507111038__124.98,श्रीबाबू - दर्ज दादा पुलिस में फिर से शिकायत करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__124.99,श्रीबाबू - दर्ज दादा पुलिस में शिकायत फिर से करवायेंगे । ,-2.4504461455521698,2,-0.23444430067229494,False
file-andhe_ki_lathi-1507111038__124.100,श्रीबाबू - दर्ज दादा शिकायत फिर से पुलिस में करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.101,श्रीबाबू - दर्ज दादा शिकायत पुलिस में फिर से करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__124.102,श्रीबाबू - दर्ज फिर से दादा पुलिस में शिकायत करवायेंगे । ,-2.1160018448798747,2,0.10000000000000009,False
file-andhe_ki_lathi-1507111038__124.103,श्रीबाबू - दर्ज फिर से दादा शिकायत पुलिस में करवायेंगे । ,-2.0160018448798747,2,0.20000000000000018,False
file-andhe_ki_lathi-1507111038__124.104,श्रीबाबू - दर्ज फिर से पुलिस में दादा शिकायत करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.105,श्रीबाबू - दर्ज फिर से पुलिस में शिकायत दादा करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.106,श्रीबाबू - दर्ज फिर से शिकायत दादा पुलिस में करवायेंगे । ,-2.0160018448798747,2,0.20000000000000018,False
file-andhe_ki_lathi-1507111038__124.107,श्रीबाबू - दर्ज फिर से शिकायत पुलिस में दादा करवायेंगे । ,-2.1160018448798747,2,0.10000000000000009,False
file-andhe_ki_lathi-1507111038__124.108,श्रीबाबू - दर्ज पुलिस में दादा फिर से शिकायत करवायेंगे । ,-2.4504461455521698,2,-0.23444430067229494,False
file-andhe_ki_lathi-1507111038__124.109,श्रीबाबू - दर्ज पुलिस में दादा शिकायत फिर से करवायेंगे । ,-2.35044614555217,2,-0.1344443006722953,False
file-andhe_ki_lathi-1507111038__124.110,श्रीबाबू - दर्ज पुलिस में फिर से दादा शिकायत करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__124.111,श्रीबाबू - दर्ज पुलिस में फिर से शिकायत दादा करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__124.112,श्रीबाबू - दर्ज पुलिस में शिकायत दादा फिर से करवायेंगे । ,-2.35044614555217,2,-0.1344443006722953,False
file-andhe_ki_lathi-1507111038__124.113,श्रीबाबू - दर्ज पुलिस में शिकायत फिर से दादा करवायेंगे । ,-2.4504461455521698,2,-0.23444430067229494,False
file-andhe_ki_lathi-1507111038__124.114,श्रीबाबू - दर्ज शिकायत दादा फिर से पुलिस में करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.115,श्रीबाबू - दर्ज शिकायत दादा पुलिस में फिर से करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__124.116,श्रीबाबू - दर्ज शिकायत फिर से दादा पुलिस में करवायेंगे । ,-2.1160018448798747,2,0.10000000000000009,False
file-andhe_ki_lathi-1507111038__124.117,श्रीबाबू - दर्ज शिकायत फिर से पुलिस में दादा करवायेंगे । ,-2.216001844879875,2,0.0,False
file-andhe_ki_lathi-1507111038__124.118,श्रीबाबू - दर्ज शिकायत पुलिस में दादा फिर से करवायेंगे । ,-2.4504461455521698,2,-0.23444430067229494,False
file-andhe_ki_lathi-1507111038__124.119,श्रीबाबू - दर्ज शिकायत पुलिस में फिर से दादा करवायेंगे । ,-2.55044614555217,2,-0.334444300672295,False
file-andhe_ki_lathi-1507111038__125.0,श्रीधर - दादा तुम्हारी सम्पति से हमें मोह नहीं है । ,0.0,1,0.0,True
file-andhe_ki_lathi-1507111038__125.1,श्रीधर - दादा तुम्हारी सम्पति से मोह हमें नहीं है । ,0.0,1,0.0,False
file-andhe_ki_lathi-1507111038__125.2,श्रीधर - दादा तुम्हारी हमें सम्पति से मोह नहीं है । ,0.0,1,0.0,False
file-andhe_ki_lathi-1507111038__125.3,श्रीधर - दादा तुम्हारी हमें मोह सम्पति से नहीं है । ,0.0,1,0.0,False
